image_id,red_median,red_iqr,green_iqr,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_InterquartileRange,original_firstorder_Range,original_glcm_Autocorrelation,original_gldm_LargeDependenceEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_ngtdm_Strength,mel_keratosis,neither
ISIC_0011119,202,52,76,197.0,207.0,4.0,33.0,3.104989299950403,3.800889877641824,1.4385449124735858,0.5945896452017961,2.202786376867331,0.0154838709677419,0,1
ISIC_0011121,239,33,53,227.0,255.0,21.25,60.0,12.453834377502472,4.482905982905983,1.4168169026826791,0.1362556422064464,2.830860994301041,3.381843381843382,1,0
ISIC_0011123,175,34,57,177.0,185.0,4.0,27.0,3.890700860514288,4.748564867967853,1.464922855755156,0.3883029523835436,1.8628241327233384,0.0488798370672097,0,1
ISIC_0011124,181,27,42,176.0,190.0,7.0,70.0,3.802338287370082,5.083231334149327,1.4955484970944972,0.4421918333946614,2.1666647293880787,0.261303116517658,0,1
ISIC_0011126,165,77,78,180.0,236.0,33.0,179.0,47.95868022181941,4.905912269548633,1.4905209422639687,0.0476575704083021,3.810176129394432,3.616377382368024,1,0
ISIC_0011127,211,38,66,212.0,220.0,4.0,62.0,4.060644918496631,5.055343511450381,1.4906682429310083,0.3721343971789466,1.9110587980543232,1.4348121835084269,0,1
ISIC_0011130,219,22,29,149.0,158.0,4.0,28.0,3.5566787580581325,4.614617940199335,1.438580654339884,0.4924796129577528,2.213375112398112,0.0199667221297836,1,0
ISIC_0011131,219,35,60,214.0,224.0,5.0,49.0,4.301597586191744,4.700361010830325,1.4655729283977426,0.3515201649076334,2.1748179996729187,0.0533348419649455,0,1
ISIC_0011132,142,24,43,141.0,154.0,8.0,101.0,11.805640845728842,4.945,1.4740189866713411,0.1400220022696404,2.799529315239472,0.311715481171548,1,0
ISIC_0011135,91,61,31,135.0,161.0,12.0,93.0,12.573863636363637,4.700908455625437,1.4533626768998795,0.1294687792788472,2.814804425321679,0.1527453461819124,1,0
ISIC_0011136,210,17,31,163.0,187.0,11.0,59.0,6.309758706260023,5.159860990443093,1.498491905388641,0.2936685542396826,2.9219517773505546,0.1158284082656551,1,0
ISIC_0011137,172,22,45,168.0,178.0,5.0,34.0,2.197778032313785,4.617855198693522,1.4280388987059471,0.9862056631091858,2.536400554550361,0.0098627434864798,1,0
ISIC_0011140,182,39,52,147.0,155.0,4.0,21.0,3.047271477331013,4.198321091290661,1.3922314655250791,0.612950167762697,2.364931898500163,0.0137614678899082,1,0
ISIC_0011143,205,44,55,192.0,206.0,7.0,40.0,6.121386489209073,4.501432664756447,1.4318890388999894,0.2673864171333243,2.594547337491925,0.2133323914684703,0,1
ISIC_0011144,236,40,72,227.0,253.0,10.0,175.0,49.525547751275326,4.972363636363636,1.6162147711835957,0.0483559574356036,3.178555421934712,1.5704775536759925,0,1
ISIC_0011145,157,33,38,129.0,156.70000000000005,18.0,127.0,11.147385890819775,4.72197962154294,1.4793514502031129,0.1480274819866367,2.95052702442016,0.2852366820642997,0,1
ISIC_0011146,181,68,80,143.0,163.0,9.0,48.0,8.053646754906383,5.0,1.5034955627398912,0.2067561938411612,2.5387244766230626,0.1464040217502821,0,1
ISIC_0011155,186,46,61,149.0,172.0,11.0,120.0,24.74836640372217,4.621654501216545,1.450555823396281,0.0629938497847536,2.615206478714738,0.646873655930735,0,1
ISIC_0011157,206,41,64,221.0,228.0,4.0,27.0,2.3127480158730163,4.279449699054171,1.4177872964467204,0.9138887663150828,2.4373426456238567,0.0128,0,1
ISIC_0011158,201,22,44,169.0,202.0,20.0,173.0,49.42504487088681,4.6349295774647885,1.549383851271662,0.0330136105663394,2.991021916830509,1.3152454715578912,1,0
ISIC_0011159,192,29,52,141.20000000000002,195.0,23.0,157.0,41.60901423630324,4.722576900754498,2.3479899557561223,0.0606177850702544,3.299497502686996,0.928677358717138,0,1
ISIC_0011161,253,10,39,207.0,240.0,20.0,70.0,5.974184990531137,5.433087460484721,1.8198807404866604,0.3513525287531496,3.054590741702464,0.1629119581410558,1,0
ISIC_0011162,182,11,24,176.0,184.0,4.0,23.0,3.821530875972544,5.174242424242424,1.6242713766177594,0.4571835885820436,2.1227406546820804,0.0392798690671031,0,1
ISIC_0011163,212,58,118,203.0,211.0,5.0,24.0,3.930989973349309,4.772058823529412,1.4927396034765357,0.4052513097706872,2.027760713401831,0.2666666666666666,1,0
ISIC_0011164,226,16,36,185.0,197.0,7.0,42.0,4.150271801163287,5.2204724409448815,1.5073020010636542,0.3749611714591038,2.071605802894632,0.1210700798741971,0,1
ISIC_0011165,212,23,34,173.20000000000002,224.0,26.0,72.0,7.704516501553539,5.131358660656793,1.543153958546668,0.357605393748561,3.2478496835393105,0.271647304232488,0,1
ISIC_0011166,187,23,37,171.0,186.0,8.0,82.0,7.804469628082405,4.5058611361587015,1.418409164267023,0.2031859779181117,2.5047435854697406,0.1373811756054573,1,0
ISIC_0011167,193,14,23,163.0,182.0,11.0,38.0,2.271241036240297,5.922739726027397,5.633410243965178,4.137073055935357,2.867341597981228,0.0131075914800655,0,1
ISIC_0011168,197,59,68,158.0,170.0,6.0,40.0,4.027083804026267,5.210970464135021,1.522584890506245,0.3866648449486402,1.964830045280266,1.2329113924050634,0,1
ISIC_0011169,200,28,84,182.0,203.0,13.0,44.0,5.356216931216931,4.994025392083644,1.5310374532708186,0.3272002496390763,2.6046694424573418,0.0841266986053283,1,0
ISIC_0011170,207,41,83,205.0,236.0,16.0,80.0,10.96909155799596,4.974379503602882,1.5013261155784,0.158772818685171,2.973639983674128,0.3738136983366077,0,1
ISIC_0011171,182,87,93,197.0,208.0,5.75,38.0,3.297207659951182,4.89261744966443,1.455074993667231,0.5941420494458611,2.4066222809874693,0.0305732484076433,0,1
ISIC_0011173,189,71,78,143.0,157.0,7.0,42.0,6.38623108732513,4.427152317880795,1.402468205117392,0.246069465894854,2.531092163868601,0.0653696957182259,0,1
ISIC_0011176,204,64,92,200.0,206.0,3.0,21.0,3.769520347136064,4.801270941652224,1.5007314114201606,0.4489747680917704,2.2153099699349483,0.0251836306400839,1,0
ISIC_0011177,232,24,48,232.0,243.0,6.0,35.0,3.98223837837988,5.624080882352941,1.572368508939323,0.3979199712281009,1.9529227296006133,0.2926829268292683,0,1
ISIC_0011199,152,35,40,141.0,157.0,8.0,81.0,12.280257071273528,4.115131578947368,1.3574847236793164,0.1223527015764507,2.5461368599451264,0.1836346989427745,0,1
ISIC_0011203,224,21,30,188.0,243.0,30.0,104.0,18.101357245114368,5.82289156626506,2.3463282462223587,0.1980700373251598,3.5381471349181783,0.5565528099422715,0,1
ISIC_0011204,152,30,46,131.0,163.80000000000007,16.0,58.0,6.801596521982739,4.840478564307079,1.5282970605048702,0.2742734048563159,2.74516355538643,0.1112330877403889,0,1
ISIC_0011205,160,99,92,198.0,210.0,6.5,26.0,3.4471010021170185,4.425506555423123,1.421467234495153,0.5053973538312232,2.223052445565645,0.0281359906213364,0,1
ISIC_0011207,230,14,44,182.0,204.0,14.0,36.0,5.81117886974042,4.742504409171076,1.7953892328984975,0.383020009245272,2.7766968865400754,0.2257913027143796,0,1
ISIC_0011208,152,29,36,139.0,148.0,5.0,68.0,4.105595557348217,5.144805876180483,1.5115389865358446,0.3708445711669456,2.1472033017532337,0.4125798231149752,0,1
ISIC_0011210,138,58,71,138.4,175.0,13.0,152.0,33.41366228850457,4.060162601626017,1.3724288036721188,0.0561987265791542,3.085089422212302,1.2132875551790254,1,0
ISIC_0011211,155,33,37,177.0,187.0,5.0,56.0,8.76963759853307,5.144714527981911,1.5405782315235057,0.1795005409242234,2.0395485012291603,0.4120487765484938,0,1
ISIC_0011212,172,39,66,174.0,194.0,9.0,83.0,3.755115424599718,4.858342077649528,1.4844701062414227,0.4838106997575748,2.2669187207285395,0.9918709465353543,0,1
ISIC_0011213,98,124,93,135.1,164.0,13.0,49.0,6.764296222518967,4.562277580071174,1.4236578186500048,0.2357202924574345,2.5269029695797087,0.2178787263845099,0,1
ISIC_0011214,143,57,65,157.0,167.0,5.0,51.0,3.992506365462773,5.609340899170668,1.5820151355545156,0.3996541558282264,2.01853125694578,0.4657690628882249,0,1
ISIC_0011215,239,46,71,213.0,221.0,4.0,20.0,1.0,4.937888198757764,1.5017675503562602,1.4990945944070944,1.83401403501861,0.0,0,1
ISIC_0011217,207,64,83,183.0,198.0,8.0,33.0,4.2188122535529455,5.20708446866485,1.518118132779937,0.3717258672202216,2.168218018913453,0.3007040367926162,0,1
ISIC_0011218,93,47,33,87.0,129.0,23.0,116.0,14.314733659526391,3.7048458149779737,1.336350069679645,0.1104543844270635,2.979860994149772,0.3279414820853972,0,1
ISIC_0011219,203,61,89,185.0,199.0,8.0,52.0,4.264259111677452,5.445378151260504,1.724961207876494,0.4247955760056485,2.3903181103845816,0.126758900281424,0,1
ISIC_0011220,202,35,52,190.0,200.0,4.0,24.0,1.2457320638693188,4.932773109243698,1.4968781714002608,1.384924077980792,2.3428801754537663,0.0445269016697588,0,1
ISIC_0011223,212,31,47,191.0,200.0,4.0,26.0,1.2387071987055993,5.039647577092511,1.4872480756963289,1.3862454773531945,2.311855891638648,0.0340425531914893,0,1
ISIC_0011224,211,14,43,195.0,209.0,7.0,66.0,14.04610066833751,4.667389732465654,1.576539146874008,0.1194098628262524,2.612467444080308,0.2918768146601031,0,1
ISIC_0011225,200,45,63,134.0,147.60000000000002,7.0,38.0,4.168397129186603,4.454117647058824,1.4145698247728673,0.3527948012580273,1.916321033968852,0.1594237695078031,0,1
ISIC_0011227,233,9,26,175.0,199.0,14.0,43.0,4.261508046770668,4.666666666666667,1.4746433638294962,0.4298776042853291,2.5556277450180334,0.1672411743729941,0,1
ISIC_0011229,243,37,65,214.0,223.0,5.0,52.0,1.2031092729992054,5.354609929078015,1.5311153394729329,1.4610919686657695,2.2482231580768737,0.1131846876527727,0,1
ISIC_0011230,214,38,68,212.0,224.0,5.0,28.0,1.163502966397148,5.30410447761194,1.530708616339845,1.458680490091639,2.218233487835724,0.0598503740648379,0,1
ISIC_0011292,217,54,80,234.0,246.0,6.0,33.0,4.070372037432867,5.368633791430881,1.5502968489255011,0.3874714157028685,1.992351579672201,0.2835039971256624,0,1
ISIC_0011294,180,46,63,179.0,195.0,7.0,65.0,4.061722210896937,4.757204169221336,1.44771995418974,0.3786477488407975,2.1663099498265908,0.0731851027020011,0,1
ISIC_0011296,164,13,29,148.0,156.0,4.0,35.0,3.3243470110650755,4.302293259207783,1.43972754793937,0.5545968770858936,2.284054444858776,0.0109239872553482,0,1
ISIC_0011297,148,39,59,150.0,158.0,5.0,55.0,3.755142531758545,4.86685962373372,1.6431182878700414,0.4795891625378885,2.18474813835842,0.0471104254193309,0,1
ISIC_0011298,147,78,79,154.0,172.0,10.0,47.0,4.071197064098933,5.195928753180661,1.504851118730065,0.3807936553153421,2.366030312044687,0.1398899343156399,0,1
ISIC_0011300,208,58,69,130.0,247.0,46.0,220.0,66.51004761080063,5.56962911126662,2.883781244624813,0.0727313188254566,4.101896911792766,3.67615581992069,0,1
ISIC_0011303,202,41,75,173.0,198.0,15.0,70.0,8.706109267926548,4.258918296892981,1.4224245339848984,0.1791902279719636,2.5837366825565526,0.1523364826906941,0,1
ISIC_0011304,183,63,80,149.0,165.0,9.0,48.0,3.620363065384556,5.094936708860759,1.5010437484654937,0.4889571194850876,2.3337436971918244,0.0243161094224924,0,1
ISIC_0011305,201,24,31,160.0,180.0,12.0,68.0,5.266394120345355,4.947619047619048,1.472405579259651,0.3160134077680566,2.6076740601900257,0.0984866063371748,1,0
ISIC_0011306,207,45,63,138.0,146.0,4.0,71.0,1.0204638009049771,5.356648731744811,1.7112619060975185,1.703788404087104,1.9385596242781504,0.9715603382013837,0,1
ISIC_0011310,220,15,46,181.0,200.0,9.0,83.0,16.901103742007287,5.234146341463415,1.8130237187613,0.1126957095816689,2.701641772785251,0.6946091983663876,0,1
ISIC_0011315,197,27,38,163.0,184.0,11.0,46.0,6.082245160448762,4.8451969592259845,1.54107864227304,0.2971909983124799,2.800718160257049,0.0866643252857806,1,0
ISIC_0011317,169,39,44,163.0,181.0,9.0,44.0,1.822695432401228,4.899513776337115,1.481261490182661,1.1022023996900008,2.56665900321201,0.0283687943262411,0,1
ISIC_0011321,159,45,61,156.0,171.0,8.0,65.0,4.080027703102651,5.011811023622047,1.5572720389615105,0.3979520818347551,2.2866035981345263,0.4549431321084864,0,1
ISIC_0011322,214,25,50,163.60000000000002,205.0,18.0,76.0,9.216962610778786,5.10019267822736,1.4959112758956763,0.206511913643329,3.158685328700572,0.189817639482069,0,1
ISIC_0011324,186,41,47,150.0,159.0,5.0,45.0,3.6863545857887954,4.631205673758865,1.4529651351678745,0.4487273943016613,2.190079299269377,0.0523575118994345,0,1
ISIC_0011326,161,19,40,139.0,153.0,7.0,68.0,10.744511150631377,4.4815825375170535,1.4150567290396423,0.1408835154558361,2.567592798640675,0.2475405677774959,0,1
ISIC_0011327,196,47,59,177.0,251.0,40.0,148.0,30.537953024389,4.978260869565218,3.688323784153119,0.1355077643349955,3.82447832253008,0.6236371408269307,0,1
ISIC_0011328,214,22,31,183.0,194.0,6.0,38.0,3.9935824600001775,5.285895003162556,1.5558891184504553,0.3936977609211969,1.9866589446144485,0.2935461009121877,0,1
ISIC_0011330,174,59,57,195.0,215.0,10.0,63.0,3.335111992212761,4.477560414269275,1.4147988114868824,0.579938634154086,2.608463595652201,0.0468117439817834,0,1
ISIC_0011333,170,54,71,195.0,207.0,6.0,43.0,2.6239527033268697,4.630457933972311,1.433190957559379,0.7975747522979691,2.5335957745679423,0.0102319236016371,0,1
ISIC_0011336,166,18,31,165.0,171.0,4.0,28.0,1.016843852938177,5.341210374639769,1.544692358416745,1.5354108128821018,2.0071530640030195,0.2307692307692307,0,1
ISIC_0011338,170,21,21,124.0,176.0,26.0,97.0,13.293321612996342,4.722397476340694,1.4867177248064989,0.1465186402511253,3.408154611125324,0.6122371414454574,0,1
ISIC_0011339,142,71,68,192.0,219.0,13.5,90.0,7.907735604123072,4.3320825515947465,1.4169153929102591,0.2099752276006833,2.748926627432469,0.1042896876954639,0,1
ISIC_0011343,223,27,62,193.0,205.0,7.0,42.0,6.133262881107708,4.640579710144928,1.4503690955851751,0.2746461787647204,2.6410268357228097,0.0658912793890081,0,1
ISIC_0011344,249,13,28,219.0,244.0,10.0,120.0,23.369374189848507,4.794007490636704,1.4495281153478388,0.0716513993067595,2.6946356246572365,0.6193892745943645,1,0
ISIC_0011345,121,57,74,138.0,150.0,6.0,72.0,4.564307617364793,4.9376,1.484047705385681,0.3512855731286758,2.38780572883822,0.1375272727272727,0,1
ISIC_0011347,229,23,33,193.0,231.0,19.5,95.0,16.644911232800833,4.53660797034291,1.4486137864716089,0.1127441953747566,2.984417305826019,0.9902043496511052,0,1
ISIC_0011348,157,21,48,127.0,156.0,15.0,61.0,5.131367220925032,4.800613496932515,1.7165324039191678,0.5089658763603451,2.918994386493992,0.036297341316942,1,0
ISIC_0011349,169,33,45,148.0,179.0,18.0,124.0,16.5133422860019,4.919770773638969,1.6653826752451502,0.1157167104521693,3.0973623627436977,0.3766787093559237,1,0
ISIC_0011352,172,23,45,176.0,184.0,4.0,106.0,24.646569656409493,5.277896536981616,1.5774370390505006,0.0647013341092792,2.1242800212726185,0.504544956505486,0,1
ISIC_0011353,180,54,57,148.0,162.0,7.0,64.0,8.19164480288018,4.609826589595376,1.4301311304577458,0.1919862729075626,2.3280475251139388,0.2096870639824596,0,1
ISIC_0011358,214,18,36,208.0,223.0,7.0,53.0,4.274568427708505,5.298678920160827,1.5538814957687537,0.3847089037321677,2.153510490529458,0.0792962155348653,0,1
ISIC_0011359,159,23,32,132.0,146.0,8.0,59.0,4.083735291350253,4.8405365126676605,1.4981311451657602,0.3732680198943754,2.0688734019130868,0.0768488984496699,0,1
ISIC_0011361,235,39,62,214.0,252.0,21.0,134.0,36.1747374495789,5.038323353293413,3.553446929539806,0.1085110695657657,3.414239174812388,1.0146188635387452,0,1
ISIC_0011362,177,12,24,151.0,162.0,6.0,39.0,3.8050160354326064,5.013850415512465,1.5029826326772473,0.4275874253894981,2.1524876596931675,0.0791440231756571,0,1
ISIC_0011363,219,37,62,198.0,250.0,32.0,98.0,14.036275997444069,5.327102803738318,1.5300708291974858,0.1781957945521635,3.654015468353836,0.3405585348710073,0,1
ISIC_0011366,215,24,46,201.0,222.0,11.0,49.0,3.910490004923169,5.292565947242206,1.5999371994482414,0.4815462528688775,2.5362434585336984,0.0925272685077744,1,0
ISIC_0011367,239,8,21,210.0,218.0,5.0,26.0,3.9965277777777777,5.319218241042345,3.127258743512348,0.784666423076698,1.865833919657504,1.3333333333333333,0,1
ISIC_0011372,134,103,81,134.0,152.0,8.0,83.0,4.548266317016317,4.824104234527687,1.458489293524614,0.3513890470088253,2.525393389288963,0.1847793899911164,0,1
ISIC_0011382,118,87,80,165.0,175.0,6.0,34.0,4.504979466637458,5.164613661814109,1.5068249841659969,0.3533813074297993,2.418787600438181,0.0384336526752215,0,1
ISIC_0011384,207,26,54,199.0,212.0,7.0,85.0,8.396086467187098,5.159006211180124,1.7879798434207228,0.2232765101469868,2.5377853360142018,0.1131307705220748,0,1
ISIC_0011386,169,99,124,204.0,219.0,8.0,175.0,34.8136585776879,4.893732970027248,1.481803709519428,0.0510116693777551,2.213076996726141,2.8266068280173107,0,1
ISIC_0011387,160,20,40,152.0,164.0,7.0,24.0,3.908153577760879,5.227125941872981,2.0135664241188644,0.5256653833703294,1.9855471648314087,0.1024765157984628,1,0
ISIC_0011393,204,25,36,159.0,175.0,8.0,91.0,4.423231497006473,5.043478260869565,1.4867914467077885,0.3598884912872343,2.324162390890016,0.3429255228218132,0,1
ISIC_0011397,174,16,34,148.0,168.0,11.0,161.0,47.01378810757867,4.74017094017094,1.459559855979246,0.0323376944927965,2.360800245282424,1.7019214485768257,0,1
ISIC_0011398,187,47,78,186.0,210.0,10.0,40.0,3.142961296867263,5.482198625858838,5.109694541946815,1.601659435676866,2.6816443742918223,0.0521739130434782,0,1
ISIC_0011402,189,36,56,121.0,218.0,48.0,153.0,24.12627247715936,5.752747252747253,1.9666840940933803,0.2718601269616734,3.889616013796212,2.0147101033295063,0,1
ISIC_0012089,200,36,46,119.0,135.0,8.0,49.0,7.161971475558534,5.292573143285821,1.5736320178364605,0.2495058383243512,2.780906910675089,0.0746790471202706,0,1
ISIC_0012090,166,6,16,106.0,122.0,9.0,60.0,4.023440473782742,5.223014043177531,1.829286531972732,0.4770328173569079,2.1815722245472875,0.0439187260199731,1,0
ISIC_0012094,207,23,54,112.0,120.0,4.0,20.0,1.0,7.413273001508296,18.179032360594427,18.17754801499094,2.010671291441306,0.0,0,1
ISIC_0012097,199,47,80,171.4,183.0,4.0,38.0,3.499684642068748,7.020382165605096,20.889528269566288,6.64908771610098,3.0132828673359966,0.0833333333333333,0,1
ISIC_0012102,190,6,19,162.0,169.0,4.0,21.0,1.0,7.876006441223833,43.38175820508839,43.38175820508839,2.3144388499735777,0.0,0,1
ISIC_0012103,194,7,41,168.0,178.0,5.0,43.0,6.063475705329154,6.410394265232975,7.121411171595619,1.4914598370995522,3.3189806341649684,0.047042192684507,1,0
ISIC_0012105,132,62,58,122.0,146.0,13.0,101.0,8.785718332398842,6.970059880239521,15.295370532725835,1.7756715730791732,3.629194506257787,0.2559765964254697,0,1
ISIC_0012107,178,32,49,137.0,158.0,10.0,86.0,12.745335826648082,6.384188626907074,6.409606388935682,0.6060909559861672,3.4222006956350977,0.1564745933677972,0,1
ISIC_0012108,170,14,31,138.0,161.0,14.0,88.0,12.939913135418063,6.861702127659575,8.887627667246658,0.8509967376119106,3.414612423415374,0.2822662724761304,0,1
ISIC_0012116,194,74,61,84.0,146.0,38.75,126.0,18.95084098024448,4.8116788321167885,1.4668611026990643,0.1405920157779284,3.725402588209852,0.7227927368727066,0,1
ISIC_0012117,194,11,27,148.0,161.0,6.0,104.0,23.38926898595485,6.948917748917749,10.264636684987565,0.44838963654517,3.2877977869839508,0.4263049052857969,1,0
ISIC_0012118,157,57,54,115.0,129.0,7.0,34.0,2.045635945633088,5.758341759352882,3.733988132705277,2.904681657933039,3.184397651929432,0.0153649167733674,0,1
ISIC_0012135,175,36,53,127.0,135.0,4.0,32.0,3.955418523665217,4.9763779527559056,1.474019377761941,0.3847617159738894,1.901495514203728,0.0670391061452514,0,1
ISIC_0012137,162,59,71,126.0,159.0,20.0,62.0,5.59155287924316,5.014345487148835,1.615830114168881,0.4499747064293445,3.0134410544644736,0.0692193987173066,1,0
ISIC_0012141,205,36,46,98.2,114.0,8.0,32.0,3.477001918829876,6.659711075441413,6.682927068913173,1.979103333098996,2.896455322874096,0.051063829787234,0,1
ISIC_0012148,211,21,53,155.0,172.0,9.0,92.0,8.936726377265135,7.097087378640777,10.201948033708494,1.212146471530747,3.163854020685493,0.3075974726460163,0,1
ISIC_0012150,174,69,71,126.0,156.0,14.0,69.0,11.147805053055706,6.569664902998237,6.540089233505606,0.7177046791617703,3.787753545483304,0.2849542518050805,0,1
ISIC_0012155,215,5,22,129.0,143.0,6.0,37.0,4.007268638162898,5.111963190184049,1.514222459106588,0.4042974245287767,2.1387202935291043,0.1776611220036683,1,0
ISIC_0012156,176,36,36,128.0,158.0,19.0,47.0,5.937186310141918,5.568493150684931,2.450651289427756,0.581268269600753,2.9848171661578062,0.4794520547945206,0,1
ISIC_0012164,207,17,41,136.0,143.0,4.0,22.0,1.0,6.758112094395281,6.380097434821623,6.380097434821623,2.0225126624860126,0.0,0,1
ISIC_0012167,177,29,43,100.0,158.0,30.0,92.0,9.410483360894933,4.544099378881987,1.5596040209857307,0.3030691068465558,3.41163942540827,0.1086700942078516,0,1
ISIC_0012170,199,8,20,163.0,185.0,11.0,50.0,5.725420746004284,5.271702071859428,3.2643773252440056,0.7440807076173662,2.745852319232964,0.0451075494348507,1,0
ISIC_0012172,160,10,22,120.0,135.0,8.0,85.0,14.144602863443836,4.941759603469641,1.8348314897700968,0.1343097296795168,2.650165119132507,0.0979886387203098,1,0
ISIC_0012173,176,5,15,124.0,137.0,7.0,34.0,3.621611260933001,6.655052264808362,4.61564506993452,1.456069413436176,2.849531412012345,0.0269058295964125,1,0
ISIC_0012175,202,13,44,167.0,174.0,4.0,27.0,1.1798149957490796,6.637305699481865,9.727414414696543,9.603027344898427,2.729761711113046,0.0418118466898954,0,1
ISIC_0012177,210,58,97,143.0,155.0,7.0,33.0,2.73311985488198,6.881818181818182,7.193460587216421,5.2477168642992975,3.425692819164119,0.0144578313253012,0,1
ISIC_0012179,214,35,35,139.0,151.0,5.0,41.0,4.744865005027406,4.974461292897047,1.4845940513986606,0.343229812893582,2.4130323400315747,0.0670391061452514,0,1
ISIC_0012182,226,37,74,147.0,155.0,4.0,40.0,7.88835307918948,6.386944181646168,5.237602319906351,0.6843101557911966,3.2573265336651027,0.0622470406350231,0,1
ISIC_0012183,171,7,24,136.0,155.0,9.0,113.0,10.990671028649494,6.38696418085731,6.294457962371756,0.6768082584504665,3.4486885244228755,0.2136245599662088,1,0
ISIC_0012187,179,62,60,79.0,104.89999999999998,12.0,70.0,10.503152036307506,6.600896860986548,10.987544042025869,1.2713455727923717,3.5792756113846207,0.3540038436899423,0,1
ISIC_0012203,200,22,52,143.60000000000002,169.0,8.0,117.0,23.19547448165869,5.296511627906977,2.569444207331716,0.1442362414876252,2.6317966140751685,4.704830053667264,0,1
ISIC_0012205,174,34,58,152.0,168.0,7.0,54.0,3.831312231469136,7.288201160541586,9.515561715611568,2.6074603798078178,3.130745351436974,0.1606797457861287,0,1
ISIC_0012208,208,38,57,124.0,133.0,5.0,23.0,3.670493424266187,6.484210526315789,5.676452144807522,1.5853224252058555,3.0266960074218003,0.021505376344086,1,0
ISIC_0012209,194,63,50,132.4,157.0,7.0,96.0,20.645026754007667,4.985148514851486,1.462644920973024,0.1236304106460063,3.1027270899162707,0.6031521519498889,0,1
ISIC_0012211,217,30,58,138.0,150.0,7.0,24.0,1.4008249685651482,6.521963824289406,6.006934965952159,5.827265747021936,2.992764836182806,0.0433212996389891,0,1
ISIC_0012212,218,12,44,149.0,157.0,4.0,30.0,3.7615317807514153,6.9054290718038525,11.1185568947235,3.405960453245461,3.0217553910517987,0.0245398773006134,0,1
ISIC_0012213,208,39,69,120.0,133.0,7.0,37.0,3.1640228311739937,6.976470588235294,9.383231053721548,3.227195340717348,3.1550279098475498,0.065040650406504,0,1
ISIC_0012214,224,6,22,143.0,155.0,6.0,27.0,2.2879063216401287,4.402550091074681,1.410520295156077,0.9419441489268032,2.590430882984732,0.0193861066235864,1,0
ISIC_0012217,224,20,41,134.0,152.0,9.0,81.0,10.43215500175596,6.547743467933492,5.788738092227701,0.6165573304397424,3.4787137056519413,0.0784129266158269,1,0
ISIC_0012224,155,5,20,114.0,132.0,8.0,76.0,12.6499228287688,5.080434088732844,1.6479517260802337,0.1538470053260508,2.929812837752792,0.1076628240756471,1,0
ISIC_0012227,218,10,17,160.0,169.0,5.0,98.0,15.907010886870442,5.539792387543253,2.2995123191929263,0.1481872209931369,2.0261064630539773,2.1183939657298825,1,0
ISIC_0012228,222,13,27,149.0,157.0,4.0,19.0,3.527794342227574,5.128870292887029,1.7225517126782592,0.6006709098216789,2.4707791922370457,0.0255047821466524,0,1
ISIC_0012230,222,25,48,141.0,154.0,6.0,37.0,7.069965036158235,7.216606498194946,13.86091674526283,2.735231589788968,3.35862641520264,0.1582100210259055,0,1
ISIC_0012232,201,57,56,138.0,151.0,6.0,31.0,1.506331991824298,7.11372064276885,39.909846897072526,39.02703955727307,2.874490939216601,0.1333333333333333,0,1
ISIC_0012233,217,20,27,147.0,155.0,5.0,34.0,8.03311576221311,7.370285714285714,13.891421488446726,1.9777897609812465,3.536463012406602,0.1846690909090909,0,1
ISIC_0012235,234,6,18,156.0,165.0,4.0,16.0,1.0,7.575757575757576,13.346018509592213,13.346018509592213,2.221806913259452,0.0,0,1
ISIC_0012237,199,6,15,143.0,152.0,4.0,23.0,1.7964787131702276,7.259483232545355,15.311695845852231,12.287793402265796,3.629553725561546,0.0145542753183747,1,0
ISIC_0012238,208,9,15,131.0,145.0,7.0,30.0,4.0677320753406505,5.101880877742946,1.5234286862917483,0.3802534981827147,1.9784905965259607,0.3459755397589298,1,0
ISIC_0012245,237,8,14,127.0,137.0,5.0,27.0,3.935722809148372,5.663409868099658,1.673928469678545,0.4404796999417907,2.15437611710654,0.0436363636363636,1,0
ISIC_0012246,140,22,19,127.0,140.0,6.0,67.0,8.662817409468268,7.331143232588699,17.018035390615132,1.9392755169354712,2.901643807831716,0.6234711412109571,0,1
ISIC_0012250,172,7,16,136.0,148.0,6.0,33.0,4.1765586005182085,5.766666666666667,3.250038835077456,0.8079681642495966,2.546774586944461,0.284,0,1
ISIC_0012253,241,5,12,157.0,166.0,5.0,22.0,3.994279946164199,7.792043399638336,25.013058024506485,6.26304781073597,2.3953242504354537,2.0,0,1
ISIC_0012257,230,21,39,160.0,166.0,4.0,25.0,4.0,7.269230769230769,10.613252554053853,2.6556235987920074,2.208276959865904,0.0,0,1
ISIC_0012259,222,21,40,133.0,145.0,6.0,32.0,3.9753628459112513,7.710992907801418,13.410922984608083,3.390359829592432,2.5848105402766413,0.4824780976220276,0,1
ISIC_0012260,194,15,34,170.0,182.0,6.0,37.0,3.083527571976344,6.417558886509636,4.646148560100559,1.8532676034044384,3.14709586341715,0.0446096654275093,0,1
ISIC_0012261,206,4,14,133.0,143.0,5.0,38.0,3.9978510028653296,5.569690826153066,1.6382309492934772,0.4124555606233669,1.996795299307752,0.0,0,1
